BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
IRIKKUR,Others,2024-06-29T11:06:48.347,Others,KANNUR,1576417,Kindly call 18001801551 if have any queries related to agriculture.,"Blank call
",Training and Exposure Visits,NA,AGRICULTURE,KERALA,29,6,2024
KUTHUPARAMBA,Others,2024-06-29T12:23:59.63,Others,KANNUR,1576399,Kindly call 18001801551 if you have any queries related to agriculture.,"INCOMPLETE CALL
",Government Schemes,NA,AGRICULTURE,KERALA,29,6,2024
KANNUR,Vegetables,2024-06-29T14:36:08.473,Chillies,KANNUR,1576420,Suggested to cut and remove affected portion,Asked about management of leaf curling disease in chilly,	Plant Protection	,NA,HORTICULTURE,KERALA,29,6,2024
KUTHUPARAMBA,Others,2024-06-29T18:37:35.377,Others,KANNUR,1576484,Suggested to contact Krishibhavan,Asked about not crediting the last installment of PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,29,6,2024
0   ,Others,2024-06-30T16:07:26.18,Others,KANNUR,1589751,--Kindly call 18001801551 if you have any queries related to agriculture.,INCOMPLETE CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,30,6,2024
AREAKODE,Plantation Crops,2024-06-02T08:45:15.623,Coconut,MALAPPURAM,1253484,Suggested to pour mancozeb or SAAF 5g in 300ml water to the bud region after cleaning the rotten parts,Asked about management of coconut budrot,	Plant Protection	,NA,HORTICULTURE,KERALA,2,6,2024
MALAPPURAM,Others,2024-06-03T16:14:33.853,Others,MALAPPURAM,1264766,REGISTRATION NUMBER - KL211854493,Asked to check beneficiary status in PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,3,6,2024
MALAPPURAM,Others,2024-06-03T16:15:03.49,Others,MALAPPURAM,1264765,All the installments were creadited.,Asked to check beneficiary status in PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,3,6,2024
MALAPPURAM,Others,2024-06-03T16:15:30.29,Others,MALAPPURAM,1264767,Responded that 17th installment of PM kisan samman nidhi is not yet released ,Asked to check beneficiary status in PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,3,6,2024
AREAKODE,Others,2024-06-05T14:59:48.727,Others,MALAPPURAM,1273703,Kindly call 18001801551 if have any queries related to agriculture.,"INCOMPLETE CALL
",Government Schemes,NA,AGRICULTURE,KERALA,5,6,2024
MANKADA,Others,2024-06-05T16:20:13.897,Others,MALAPPURAM,1273699,suggested to wait for further installment,"Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,5,6,2024
KUTTIPPURAM,Plantation Crops,2024-06-07T13:39:46.42,Coconut,MALAPPURAM,1288736,suggested to remove infected spindleleaf.Pour bordeux mixture 1% to the crown or apply pseudomonus solution 20g per liter of water to the crown region,Asked about management of budrot in coconut,	Plant Protection	,NA,HORTICULTURE,KERALA,7,6,2024
0   ,Others,2024-06-08T11:27:15.15,Others,MALAPPURAM,1297496,Kindly call 18001801551 if have any queries related to agriculture.,Irrelevant call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,8,6,2024
WANDOOR,Plantation Crops,2024-06-09T13:01:54.643,Coconut,MALAPPURAM,1305545,Suggested to spray Mancozeb 75 WP @ 3g per litre water.,Asked about management of bud rot in coconut,	Plant Protection	,NA,HORTICULTURE,KERALA,9,6,2024
0   ,Others,2024-06-09T13:19:51.15,Others,MALAPPURAM,1305570,Kindly call 18001801551 if you have any queries related to agriculture.,"AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,9,6,2024
PONNANI,Plantation Crops,2024-06-09T17:40:57.56,Coconut,MALAPPURAM,1305577,Suggested to spray Copper oxy chloride 2.5g per litre of water,Asked about control of inflorescence blight of coconut,	Plant Protection	,NA,HORTICULTURE,KERALA,9,6,2024
PERINTHALMANNA,Others,2024-06-09T19:27:16.717,Others,MALAPPURAM,1305563,There are high chances for rainfall in the upcoming week. Recommended to use kopra dryer for drying coconut,Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,9,6,2024
0   ,Others,2024-06-10T21:03:02,Others,MALAPPURAM,1313940,Kindly call 18001801551 if you have any queries related to agriculture.,INCOMPLETE CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,10,6,2024
TANUR,Others,2024-06-13T15:53:19.423,Others,MALAPPURAM,1348471,Verified By District and Pending for Approval at State Level.,Asked about not crediting the last installment of PM Kisan Samman Nidhi scheme.,Government Schemes,NA,AGRICULTURE,KERALA,13,6,2024
TANUR,Plantation Crops,2024-06-14T10:57:30.447,Coconut,MALAPPURAM,1360065,"Recommended to apply Organic manure @ 25 kg/plant  every year. Open the coconut basin and apply Lime @ 1 kg at two weeks before fertilizer application. Apply 360g Urea, 1500g Factomphos and 2 Kg Potash per palm per year.",Asked about nutrient management in coconut,Nutrient Management,NA,HORTICULTURE,KERALA,14,6,2024
KONDOTTY,Others,2024-06-14T16:48:14.04,Others,MALAPPURAM,1360076,"Suggested to check  India Post Payment Bank account
","Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,14,6,2024
0   ,Others,2024-06-15T13:51:33.08,Others,MALAPPURAM,1371335,Kindly call 18001801551 if have any queries related to agriculture.,Blank call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,15,6,2024
0   ,Others,2024-06-15T17:53:46.373,Others,MALAPPURAM,1371322,Kindly call 18001801551 if you have any queries related to agriculture.,INCOMPLETE CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,15,6,2024
Kalikavu,Condiments and Spices,2024-06-18T11:22:57.527,Nutmeg,MALAPPURAM,1409743,Suggested to spray 19:19:19 fertilizer @ 5-10 g per litre water.,Asked about application of 19:19:19 fertilizer to nutmeg,Nutrient Management,NA,HORTICULTURE,KERALA,18,6,2024
VENGARA,Others,2024-06-18T12:32:34.94,Others,MALAPPURAM,1409716,"Responded that the PMKISAN 17th installment is expected to be released on 18th June
","Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,18,6,2024
NILAMBUR,Plantation Crops,2024-06-18T13:13:21.27,Arecanut,MALAPPURAM,1409686,Suggested to spray Spiromesifen 22.9 SC @ 5ml per litre water.,Asked about management of mite in arecanut,	Plant Protection	,NA,HORTICULTURE,KERALA,18,6,2024
WANDOOR,Others,2024-06-18T13:29:58.993,Others,MALAPPURAM,1409783,"Responded that the PMKISAN 17th installment is expected to be released on 18th June
","Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,18,6,2024
WANDOOR,Others,2024-06-19T09:24:46.82,Others,MALAPPURAM,1428908,suggested that 17 th installment will be credit soon,"Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
PERINTHALMANNA,Others,2024-06-19T11:20:01.697,Others,MALAPPURAM,1428837,"Suggested to wait for 17th installment
","Asked about 17th installment of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
MALAPPURAM,Others,2024-06-19T17:13:17.033,Others,MALAPPURAM,1428824,"ICAR-IIHR  Tel. No.: 080-23086100
Nursery Seed and Planting material (Fruit crops) -Mr.Nagaraju.T.N	7019230983
Seed availability at Seed Unit, ICAR- IIHR, Bengaluru. For placing  purchase order through online seed portal  by visiting http://seed.iihr.res.in  of ICAR-IIHR and/or also through recently introduced WhatsApp Module by dialling the Seed Unit mobile number 7975395347",Asked about the contact details of IIHR.,Seeds,NA,AGRICULTURE,KERALA,19,6,2024
MANKADA,Others,2024-06-20T06:07:23.217,Others,MALAPPURAM,1444153,Weather forecast Perinthalmanna - There is 70% chance for rainfall today and in no possibilities in the next three days but partly cloudy weather will remain. Today's expected maximum temperature is  37°C and minimum temperature of 26°C and wind speed is likely to run at 11 kilometres per hour. Schedule the agricultural operations as per the weather forecast,Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,20,6,2024
PERINTHALMANNA,Others,2024-06-21T08:23:39.89,Others,MALAPPURAM,1463846,Spawn usually live for 2-4 months in cold storage,Asked about storage of mushroom spawn,Cultural Practices,NA,AGRICULTURE,KERALA,21,6,2024
PERINTHALMANNA,Others,2024-06-22T11:54:43.91,Others,MALAPPURAM,1487048,Kindly call 18001801551 if have any queries related to agriculture.,Irrelevant call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,22,6,2024
0   ,Others,2024-06-22T12:10:09.667,Others,MALAPPURAM,1487061,AIF SURVEY,AIF SURVEY,Government Schemes,NA,AGRICULTURE,KERALA,22,6,2024
0   ,Others,2024-06-22T12:17:05.59,Others,MALAPPURAM,1487066,AIF SURVEY,AIF SURVEY,Government Schemes,NA,AGRICULTURE,KERALA,22,6,2024
0   ,Others,2024-06-23T10:35:20.063,Others,MALAPPURAM,1495631,Kindly call 18001801551 if you have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,23,6,2024
0   ,Others,2024-06-23T11:12:32.41,Others,MALAPPURAM,1495598,Kindly call 18001801551 if have any queries related to agriculture.,Incomplete call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,23,6,2024
0   ,Others,2024-06-25T17:44:44.91,Others,MALAPPURAM,1523732,"Unable to check the beneficiary status due to server issues. Kindly call again later. 
","Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,25,6,2024
PERINTHALMANNA,Others,2024-06-26T10:27:47.55,Others,MALAPPURAM,1529585,Suggested to do land seeding ,Asked about PM Kisan ,Government Schemes,NA,AGRICULTURE,KERALA,26,6,2024
0   ,Others,2024-06-26T17:57:20.323,Others,MALAPPURAM,1538336,Kindly call 18001801551 if have any queries related to agriculture.,"Incomplete call
",Training and Exposure Visits,NA,AGRICULTURE,KERALA,26,6,2024
MALAPPURAM,Others,2024-06-28T11:50:06.97,Others,MALAPPURAM,1562460,Kindly complete e-KYC,"Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,28,6,2024
WANDOOR,Others,2024-06-29T13:18:57.34,Others,MALAPPURAM,1576397,suggested to give requesting form to krishibhavan,"Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,29,6,2024
0   ,Others,2024-06-30T09:50:58.893,Others,MALAPPURAM,1589731,"AIF survey
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,30,6,2024
SULTHAN BATHERY,Others,2024-06-05T15:48:24.617,Others,WAYANAD,1273715,suggested to wait for installments,"Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,5,6,2024
PANAMARAM,Others,2024-06-12T11:39:35.353,Others,WAYANAD,1336652,"Kindly contact ADA, Panamaram- 9383471946, 04935 220271","Asked about updation of registration in PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,12,6,2024
SULTHAN BATHERY,Others,2024-06-18T17:44:12.087,Others,WAYANAD,1409738,Suggested to wait for further installments.,Asked about 17th installment of PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,18,6,2024
SULTHAN BATHERY,Others,2024-06-19T07:06:46.17,Others,WAYANAD,1428921,Suggested to wait for  installments.,"Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
0   ,Others,2024-06-20T11:16:44.577,Others,WAYANAD,1446912," suggested to contact Krishi Vigyan Kendra, Wayanad-4936-260411",Asked about availability of seeds of vegetables in wayanad,Seeds,NA,AGRICULTURE,KERALA,20,6,2024
SULTHAN BATHERY,Others,2024-06-21T15:19:16.86,Others,WAYANAD,1468975,Suggested to call back for checking PM Kisan beneficiary status.,"Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,21,6,2024
SULTHAN BATHERY,Others,2024-06-22T09:22:41.613,Others,WAYANAD,1480334,Suggested to do land seeding,Asked about PM Kisan ,Government Schemes,NA,AGRICULTURE,KERALA,22,6,2024
SULTHAN BATHERY,Others,2024-06-22T14:00:44.123,Others,WAYANAD,1487076,Suggested to call back for checking PM Kisan Samman Nidhi beneficiary status when having eKYC registered mobile number.,"Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,22,6,2024
0   ,Others,2024-06-23T09:18:23.32,Others,WAYANAD,1495609,AIF SURVEY,AIF SURVEY,Government Schemes,NA,AGRICULTURE,KERALA,23,6,2024
WADAKKANCHERY,Others,2024-06-03T09:52:29.437,Others,THRISSUR,1260563,Suggested to wait for next installment,Asked about pm kisan ,Government Schemes,NA,AGRICULTURE,KERALA,3,6,2024
CHOWANNUR,Sugar and Starch Crops,2024-06-03T10:54:40.77,Tapioca (Cassava),THRISSUR,1262139,"Suggested to apply 10g urea ,20 g Rock phosphate, 10g MOP per plant",Asked about nutrient management in tapioca,Nutrient Management,NA,AGRICULTURE,KERALA,3,6,2024
CHAVAKKAD,Others,2024-06-03T14:17:52.827,Others,THRISSUR,1262113,"Suggested to contact with OTP.
",Asked query related to PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,3,6,2024
CHAVAKKAD,Others,2024-06-03T14:20:14.97,Others,THRISSUR,1262114,"Land Seeding :-  Yes
e-KYC Status :-  Yes
Aadhaar Bank Account Seeding Status:-  Yes
Kindly wait for further installments","Asked about beneficiary status of PM Kisan Samman Nidhi scheme

",Government Schemes,NA,AGRICULTURE,KERALA,3,6,2024
IRINJALAKKUDA,Others,2024-06-04T15:37:42.187,Others,THRISSUR,1268384,"Suggested to cultivate vegetables like Bhindi, Brinjal, Chilli, cowpea at this season.",Asked about the vegetable crops suitable for this season.,	Plant Protection	,NA,AGRICULTURE,KERALA,4,6,2024
MALA,Others,2024-06-08T14:40:57.167,Others,THRISSUR,1297458,Suggested to wait for further installment,"Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,8,6,2024
MALA,Others,2024-06-08T17:56:02.59,Others,THRISSUR,1297464,"The release date of PM Kisan 17th installment is not yet announced by the government
","Asked about 17th installment of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,8,6,2024
CHALAKKUDY,Others,2024-06-11T10:46:32.51,Others,THRISSUR,1324704,"Suggested to wait for further installments.
","Asked about the 17th installment of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,11,6,2024
CHALAKKUDY,Fruits,2024-06-12T10:36:16.16,Banana,THRISSUR,1336679,Spray 19:19:19 @ 5g/L. Repeat it after 2 weeks.,Asked about management of phosphorus deficiency in banana,Nutrient Management,NA,HORTICULTURE,KERALA,12,6,2024
CHERPU,Fruits,2024-06-13T20:06:56.09,Banana,THRISSUR,1348403,Local varieties are somewhat drought tolerant ,Asked about drought tolerant banana varieties,"Water Management, Micro Irrigation",NA,HORTICULTURE,KERALA,13,6,2024
KODAKARA,Plantation Crops,2024-06-14T09:58:35.827,Arecanut,THRISSUR,1360056,Drench Hexaconazole 5 EC @ 1ml/L,Asked about collar rot and wilting in arecanut,	Plant Protection	,NA,HORTICULTURE,KERALA,14,6,2024
CHALAKKUDY,Others,2024-06-14T10:08:27.127,Others,THRISSUR,1360089,Kindly wait for further installments,"Asked about the 17th installment of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,14,6,2024
PUZHAKKAL,Plantation Crops,2024-06-14T10:53:32.367,Coconut,THRISSUR,1360059,"For coconut, In laterite soils, 5o percent of the Potassium requirement can be substituted by Salt. ",Asked about application of salt to coconut,Nutrient Management,NA,HORTICULTURE,KERALA,14,6,2024
MALA,Fruits,2024-06-14T13:57:05.08,Banana,THRISSUR,1360134,Ney poovan is also called njalipoovan,Asked about ney poovan banana variety,Seeds and Planting Material,NA,HORTICULTURE,KERALA,14,6,2024
MALA,Others,2024-06-15T12:04:03.407,Others,THRISSUR,1371329,"Suggested to call later as PM Kisan official site is not available to check beneficiary status.
",Asked to check the status of PM Kisan registration,Government Schemes,NA,AGRICULTURE,KERALA,15,6,2024
IRINJALAKKUDA,Others,2024-06-15T12:04:44.93,Others,THRISSUR,1371312,Suggested to apply fertilizers 2feet away from Arecanut palm,Asked about distance of application fertilizer from base of arecanut palm,Nutrient Management,NA,AGRICULTURE,KERALA,15,6,2024
VELLANGALLUR,Condiments and Spices,2024-06-15T14:41:01.547,Nutmeg,THRISSUR,1371277,Suggested to apply metaldehyde 60g per cent,Asked about management of snail attack in nutmeg,	Plant Protection	,NA,HORTICULTURE,KERALA,15,6,2024
WADAKKANCHERY,Others,2024-06-16T13:06:47.847,Others,THRISSUR,1382683," Unable to check the beneficiary status due to technical issues. Call later.
","Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,16,6,2024
KODAKARA,Plantation Crops,2024-06-17T16:58:46.79,Coconut,THRISSUR,1394165,clean the crown and spray Bordeaux mixture (1%) on the crown of the palms as a prophylactic measure or pouring Mancozeb solution (5 gram /300 ml of water) coupled with placing of small perforated sachets (2 no) containing 3-4 gram Mancozeb 75 WP in the inner most leaf axils is found to be effective.,Asked about the management of Bud rot in Coconut.,	Plant Protection	,NA,HORTICULTURE,KERALA,17,6,2024
WADAKKANCHERY,Others,2024-06-18T13:01:38.027,Others,THRISSUR,1409762,"Kindly wait for further installments
","Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,18,6,2024
PUZHAKKAL,Fruits,2024-06-19T09:11:23.83,Banana,THRISSUR,1428979,Suggested to apply Potassic fertilizers,Asked about nutrient management to increase fruit quality of Banana,Nutrient Management,NA,HORTICULTURE,KERALA,19,6,2024
0   ,Others,2024-06-19T14:26:24.093,Others,THRISSUR,1428936,Kindly call 18001801551 if have any queries related to agriculture.,"INCOMPLETE CALL
",Training and Exposure Visits,NA,AGRICULTURE,KERALA,19,6,2024
CHALAKKUDY,Others,2024-06-19T15:20:18.97,Others,THRISSUR,1428873,Unable to check the beneficiary status due to server issues. Kindly call again later. ,Asked to check beneficiary status in PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
